V1,V2
Q08211,P61978
Q14011,P61978
Q9BWF3,P61978
Q14103,P61978
P61978,Q9BTD8
P11940,P61978
P61978,O75525
P61978,Q07666
P61978,O43251
Q99729,P26599
Q99729,Q9UKA9
Q9BQA1,Q9UHR5
Q9NWB6,Q9NWB6
O14744,Q9NWB6
Q8TBK6,Q9NWB6
Q9NWB6,P78362
Q9BUJ2,Q9BUJ2
Q9BWF3,Q9BUJ2
Q9BUJ2,Q16637
P52597,Q9BUJ2
Q9BUJ2,P55795
P31942,Q9BUJ2
Q9BWF3,Q08211
Q08211,Q07666
Q14011,Q07666
Q8N302,Q8N302
Q8N302,Q96GM8
P52272,Q9BWF3
Q9BWF3,P52597
P55795,Q9BWF3
P31942,Q9BWF3
Q9BWF3,Q9BTD8
Q9H5V9,Q9BWF3
Q9BWF3,P11940
Q9BWF3,Q9UKA9
O14744,O14744
Q9BQA1,O14744
O14744,P54105
P52272,Q9BQA1
Q9BQA1,Q15366
O95816,Q9BQA1
Q96GM8,Q9BQA1
Q92917,Q9BQA1
Q9BQA1,Q96PU8
Q9UKA9,P43243
O75061,O95816
Q8WVK2,P78362
Q16637,Q16637
O43251,Q16637
P52597,Q14103
P31942,Q14103
P26599,Q14103
Q9UKA9,Q14103
P52597,P31942
Q96GM8,P52597
P52597,O43251
P31942,P31943
P55795,P55795
P63244,P55795
Q96PU8,P55795
O43251,P55795
P31942,P31942
Q15366,Q15366
Q15366,Q8N5F7
O95816,O95816
O43251,Q9BTD8
P14923,P13994
Q8N5F7,Q8N5F7
Q8N5F7,Q96N46
P26599,Q96PU8
O43251,P26599
Q96PU8,Q9UKA9
O75525,Q9UKA9
Q9UKA9,Q07666
Q96PU8,Q96PU8
O43251,Q96PU8
O75525,O75525
Q07666,O75525
Q07666,Q07666
Q07666,O43251
O43251,O43251
Q9NQ29,Q9NQ29
Q15466,Q00987
Q00987,P04637
Q00987,Q15466
P04637,Q00987
Q15466,P04637
Q15466,Q00987
P04637,Q15466
Q15466,Q00987
P04637,Q15466
Q9GZT3,P42704
P19793,P11473
P61769,P61769
P61769,P61769
P78504,Q9UM47
P78504,P27797
P78504,P27824
P78504,P27824
P78504,P27797
P52756,O43143
P52756,Q6P2Q9
P52756,A4FU77
P52756,O43143
P52756,Q9UMS4
P52756,Q9UMS4
P52756,O43143
P52756,P26368
P52756,Q9UMS4
P52756,O43143
P52756,O43143
O43143,P52756
P52756,O43143
P52756,O43143
O43143,P52756
Q9UMS4,P52756
P52756,O43143
O43143,P52756
Q9UMS4,P52756
O43143,P52756
P26368,P52756
P52756,Q9UMS4
Q5TAQ9,P62826
P52294,Q5TAQ9
Q14974,Q5TAQ9
O14980,Q5TAQ9
P52294,Q5TAQ9
P04183,P04183
P18031,P06213
P29034,P29034
Q5T1C6,P31749
P98164,Q01968
Q15075,P98164
P20645,P98164
Q9UKG1,P98164
Q92805,Q01968
P04921,P11171
P35222,P17252
P17252,Q9UBN7
P17252,Q9UBN7
Q9Y6X6,P27986
Q9Y2A7,Q9Y6X6
Q7L576,Q9Y6X6
Q9UNA1,Q9Y6X6
Q9Y6X6,Q9Y305
Q92558,Q9Y2A7
Q92558,Q7L576
Q92558,P27986
P56597,Q04206
Q9HAU4,P84022
P84022,Q9HAU4
Q9HAU4,Q15796
Q9HAU4,P84022
Q9HAU4,Q15796
Q13485,P84022
P84022,P84022
P84022,Q13485
P84022,P0CG48
P0CG48,Q15796
P84022,Q9HAU4
Q13485,P0CG48
P84022,P84022
Q00987,Q8WWW0
Q86Z02,Q8WWW0
Q86Z02,Q00987
P62805,Q13547
P62805,Q9NQR1
P62805,O94776
P62805,Q15672
Q15672,Q96HZ4
Q15672,Q04206
Q15672,P67775
Q15672,Q9NQR1
Q15672,Q7Z569
Q15672,Q9NQR1
Q15672,Q9NQR1
Q15672,Q9NQR1
Q15672,Q9NQR1
P29590,Q16254
P29590,Q08999
Q16254,P29590
Q16254,Q08999
P29590,Q13207
Q13207,P29590
Q08999,Q16254
Q08999,P29590
P00749,P05121
P00750,P05121
P62993,Q13480
Q13480,P62993
Q13480,P62993
P62993,P62993
Q96EK4,Q15365
Q96EK4,Q15365
Q96EK4,Q15365
Q96EK4,Q15365
O00560,O00560
O00560,O00560
O00560,O00560
O00560,O00560
Q9UNL4,Q13136
Q9UN86,Q9UNL4
P06239,P08575
P09382,P08575
P09382,P08575
Q8TEU7,Q12923
Q9H3S7,Q99816
Q9H3S7,Q9H444
O75340,Q9H3S7
Q9H3S7,O75340
Q9H3S7,Q99962
Q99962,Q9H3S7
Q9H444,Q9H3S7
Q9H3S7,O75340
Q99816,Q9H3S7
Q92854,P08575
P20273,P08575
Q8TEU7,Q12923
Q12923,P25054
Q12923,Q8TEU7
P50479,Q12923
P50479,Q15654
P12931,P08962
P18433,P12931
P18433,P62993
P12931,P18433
P62993,P18433
P18433,P12931
P18433,P62993
P18433,P62993
P18433,P62993
Q05397,Q9H3S7
Q05397,Q9H3S7
P12931,Q9H3S7
Q05397,Q9H3S7
P12931,Q9H3S7
Q05397,Q9H3S7
P08575,P06239
P41240,P08575
P41240,P08575
P06239,P08575
P06239,P08575
P08575,P06239
Q06124,P09619
P09619,Q06124
P18031,P09619
P09619,Q05209
Q05209,P10721
P29350,P10721
P26045,Q14524
P26045,Q14524
P06239,P29350
P06239,P29350
P06239,P29350
P06239,P29350
Q9NRM7,O95863
Q9NRM7,P02545
Q9NRM7,O95863
P63000,Q13490
P63000,P98170
P63000,P98170
Q13490,P63000
P60763,P98170
P98170,P15153
Q13153,P63000
P63000,P98170
Q05655,Q9NR28
Q9NR28,Q05655
Q9NR28,Q05655
Q9NR28,Q05655
P98170,Q9NR28
Q13464,Q13203
Q13464,Q13203
Q86YC2,Q06609
Q86YC2,P38398
Q86YC2,P51587
Q86YC2,Q9UBU8
P38398,P51587
P38398,P02545
P38398,Q9UBU8
P38398,Q86YC2
P38398,Q06609
P38398,P51587
P38398,P02545
P38398,Q9UBU8
P38398,Q86YC2
P38398,Q06609
P38398,P51587
P38398,P16104
P38398,P02545
P38398,Q9UBU8
P38398,Q86YC2
P38398,Q06609
P16104,Q86YC2
Q9NRR4,Q8WYQ5
Q9NRR4,Q92769
Q9NRR4,Q13547
Q9NRR4,Q92841
Q9NRR4,P17844
P08069,Q9UJU2
P08069,P35222
P08069,Q9UJU2
P08069,P35222
P08069,P35222
Q9UJU2,P08069
Q9UJU2,P08069
P08069,Q9UJU2
P61981,Q15831
Q04917,Q15831
Q3YBA8,Q15831
Q15831,P63104
P63104,Q15831
Q15831,P63104
Q15831,P63104
Q15831,P63104
Q15831,Q13131
P63104,Q15831
O95758,P09012
O95758,P00519
O95758,O43615
O95758,P56270
O95758,Q9C0C2
O95758,Q9UDW3
O95758,Q9Y548
O95758,intact:EBI-7850234
O95758,Q96T17
O95758,Q9Y5J3
O95758,Q8NCY6
O95758,Q8WUZ0
O95758,Q16630
O95758,P17812
O95758,P61026
O95758,P31269
O95758,Q96HR3
O95758,Q99873
O95758,Q13148
O95758,Q9UMS4
O95758,O95721
O95758,P60763
O95758,O15027
O95758,O15155
O95758,P07900
O95758,Q99536
O95758,Q6UN15
O95758,Q8NDN9
O95758,P07195
O95758,Q15554
O95758,P31273
O95758,O75376
O95758,P62701
O95758,P62820
O95758,Q9Y3D6
O95758,P17482
O95758,P04637
O95758,P62304
O95758,Q13111
O95758,O00410
O95758,Q14498
O95758,O15258
O95758,Q92616
O95758,P62263
O95758,P46783
O95758,Q71U36
O95758,P61163
O95758,Q9H5H4
O95758,P18077
O95758,Q13765
O95758,Q92930
O95758,O14867
O95758,P16402
O95758,P28360
O95758,P07355
O95758,P78406
O95758,P29966
O95758,P17661
O95758,Q9Y333
O95758,Q9UPN9
O95758,Q9HCJ0
O95758,P19105
O95758,P55060
O95758,Q8TAF3
O95758,Q86WW8
O95758,P30626
O95758,Q9Y294
O95758,Q9HAU5
O95758,Q96P16
O95758,O75934
O95758,Q04837
O95758,O00203
O95758,Q9UKX7
O95758,O95487
O95758,P60660
O95758,Q9UI14
O95758,Q7KZI7
O95758,P62280
O95758,P10599
O95758,Q16560
O95758,P49755
O95758,P40616
O95758,O43663
O95758,P13797
O95758,Q8IX90
O95758,P62913
O95758,Q4VC44
O95758,Q9BXK1
O95758,P07437
O95758,P42166
O95758,P35580
O95758,O60884
O95758,P09132
O95758,P31274
O95758,Q15643
O95758,Q13617
O95758,O14908
O95758,O75340
O95758,P62826
O95758,P62888
O95758,Q12824
O95758,Q9UJX2
O95758,P05121
O95758,Q9BQE3
O95758,P02787
O95758,Q53FT3
O95758,O75694
O95758,Q9NYZ3
O95758,Q96LT9
O95758,Q08945
O95758,Q6NZ67
O95758,Q9BWJ5
O95758,Q86YP4
O95758,O43251
O95758,Q96FJ2
O95758,Q9UHD8
O95758,O60264
O95758,Q53EZ4
O95758,Q86WX3
O95758,Q8ND56
O95758,Q92547
O95758,Q9NVJ2
O95758,P63173
O95758,P23528
O95758,O14980
O95758,Q92900
O95758,Q7Z460
O95758,O14787
O95758,Q9H4H8
O95758,P09651
O95758,P62857
O95758,Q12800
O95758,Q96DF8
O95758,P10606
O95758,P27708
O95758,Q9UM13
O95758,O95319
O95758,Q9P031
O95758,Q9HAV4
O95758,O75330
O95758,Q96BZ8
O95758,Q9P1Y5
O95758,Q9HAD4
O95758,P09211
O95758,Q92804
O95758,O15498
O95758,Q9BU76
O95758,Q86V81
O95758,Q96EP5
O95758,Q8N8D1
O95758,P48444
O95758,P24941
O95758,Q8WWY3
O95758,Q96G25
O95758,P31483
O95758,P46013
O95758,P07197
O95758,Q8NI27
O95758,P02452
O95758,Q9ULC3
O95758,P62081
O95758,O60493
O95758,P14136
O95758,Q92973
O95758,P60953
O95758,Q9UBL3
O95758,Q9Y5U9
O95758,Q9Y3C6
O95758,P09429
O95758,Q9NVN8
O95758,P42677
O95758,Q8WXX5
O95758,P24928
O95758,Q9BR77
O95758,Q2TBA0
O95758,Q96PE2
O95758,intact:EBI-7851188
O95758,Q9NY46
O95758,Q5XG87
O95758,intact:EBI-7851182
O95758,A8K979
O95758,Q9UDW3
O95758,Q96EU6
O95758,Q8WXG9
O95758,intact:EBI-7850996
O95758,Q9BXT5
O95758,Q9UNH5
O95758,P48058
O95758,Q702N8
O95758,Q9Y608
O95758,Q92974
O95758,Q7Z333
O95758,P19474
O95758,Q92900
O95758,Q01831
O95758,Q00587
O95758,Q9BUJ2
O95758,Q96PK6
O95758,P31943
O95758,Q14671
O95758,Q9UKM9
O95758,P11137
O95758,P25054
O95758,Q15459
O95758,O15169
O95758,Q96FJ2
O95758,Q14331
O95758,P78344
O95758,Q13435
O95758,P12956
O95758,Q15051
O95758,P43243
O95758,P32969
O95758,Q86VI3
O95758,Q9P1Y5
O95758,Q96LT9
O95758,P49674
O95758,Q9P2J5
O95758,Q8IX01
O95758,Q9H9C1
O95758,Q15149
O95758,Q5TZA2
O95758,Q15717
O95758,O75122
O95758,P49841
O95758,Q9NZJ4
O95758,P29558
O95758,Q9BWF3
O95758,P48730
O95758,Q6ZRV2
O95758,Q9H267
O95758,P08107
O95758,P52701
O95758,Q15154
O95758,Q9UHX1
P78395,P62877
P78395,Q15369
P78395,Q15370
P78395,Q13617
P78395,Q13617
P78395,Q15370
P78395,Q15369
P78395,Q15370
P78395,Q15369
P78395,Q13617
P78395,Q13617
P78395,Q15370
P78395,Q15843
P78395,Q15369
P78395,Q13617
P78395,Q15369
P78395,Q15843
P78395,Q15843
P78395,Q13617
P78395,Q15369
P78395,Q13617
Q9UBN7,Q14247
Q14247,Q9UBN7
Q9UBN7,Q14247
P58340,P62258
P58340,P62258
P62258,P58340
P62136,P21817
P21817,P67775
Q13224,Q9UQM7
Q13224,Q9UQM7
Q9UQM7,Q13224
P20138,Q06124
P20138,P29350
P20138,P29350
P20138,Q06124
P29350,P20138
P20138,Q06124
Q14790,P29350
Q14790,P29350
Q14790,P29350
P49593,O60610
P49593,O60610
P49593,O60610
Q6IAU5,P38432
P05771-2,O60346
P05771-2,O60346
P05771-2,Q6ZVD8
P35813,P05771-2
P05771-2,O60346
P05771-2,Q6ZVD8
P05771-2,O60346
P05771-2,O60346
Q9UPT9,Q96AE4
Q9UPT9,Q96AE4
Q96AE4,Q9UPT9
Q96AE4,Q92830
Q07812,Q07812
P46934,P11362
P46934,Q9Y4G8
Q96PU5,Q9Y4G8
P46934,P11362
P46934,P11362
P46934,P11362
P46934,P11362
P46934,P11362
P46934,P51168
P46934,P51168
P46934,P11362
P11362,P46934
P46934,P11362
P46934,P11362
P46934,P11362
P46934,P11362
P46934,P11362
P11362,P46934
P46934,P51168
Q5TBB8,P46934
P11362,P46934
P11362,P46934
P11362,P46934
P11362,P46934
P11362,P46934
P11362,P46934
P11362,P46934
Q96PU5,P51168
P11362,P46934
P46934,P11362
P51168,P46934
P11362,P46934
P46934,P11362
P46934,P11362
P11362,Q8WU20
P03372,P55345
P15121,P55345
P03372,P55345
P03372,P55345
P55345,P03372
P15121,P55345
Q9NYA4,Q15796
Q9NYA4,P84022
Q9NYA4,Q15796
P84022,Q9NYA4
Q00987,P19338
P19338,Q00987
P04637,P19338
Q00987,P19338
P19338,Q00987
P04637,P19338
P19338,Q00987
P19338,Q00987
P60484,P35226
P60484,P35226
P60484,P35226
P35226,P60484
P35226,P60484
P35226,P60484
P35226,P60484
P16104,O15297
P16104,O15297
P16104,O15297
P62136,P31749
P62136,P31749
P62136,P31749
P62136,P31749
P37840,P42858
P37840,P42858
P42858,P42858
P37840,P37840
P37840,P42858
P42858,P37840
P37840,P37840
P42858,P42858
P06213,P18031
P06213,P18031
P35813,P50750
P62136,Q12972
Q9BXH2,P23468
Q9Y6K9,Q96EP0
Q9Y6K9,Q9BYM8
Q9Y6K9,P63165
P63165,Q9Y6K9
P54252-1,P54252-1
P54252-1,P54252-1
P54252-1,P54252-1
P54252-1,P54252-1
P54252-1,P54252-1
Q9UK32,Q13467
P27361,P28562
P30153,Q03113
Q9NPC1,P31749
P23471,Q9UM73
Q9UM73,P23471
O15379,Q8TF05
O15379,P60510
O15379,P60510
P27448,O75688
Q99952,O43586
Q99952,O43586
Q99952,O43586
O43586,Q99952
P04626,P15309
P04626,P15309
P43351,P43351
P19338,P62140
P19338,P62140
Q16611,O95140
Q16611,Q8IWA4
P63000,Q01968
P63000,Q01968
Q01968,P63000
P35226,Q99496
P35226,P61077
P35226,Q99496
Q16690,P28482
Q16690,P28482
Q16690,P28482
P17948,P23467
Q13115,P45983
Q13115,Q16539
Q13115,P28482
P35813,P84022
P35813,Q15796
P35813,Q15796
Q12923,Q8TEU7
Q12923,Q8TEU7
Q12923,Q8TEU7
Q09472,Q13362
P02489,P02489
P02511,P02489
P25445,Q12923
P25445,Q12923
P17706,P56199
P17706,P56199
P32455,P32455
P16104,Q6ZW49-1
P16104,Q6ZW49-1
P16104,Q6ZW49-1
P16104,Q6ZW49-1
P16104,Q6ZW49-1
P16104,Q6ZW49-1
P16104,Q6ZW49-1
Q16181,Q16181
Q16181,Q16181
Q13257,Q12834
Q13257,Q9Y6D9
Q9Y6D9,Q15013
Q9Y6D9,Q13257
Q12834,Q13257
Q15013,Q13257
Q13257,Q15013
Q13257,Q12834
Q13257,O60566
Q13257,Q9Y6D9
Q13257,P30260
Q13257,Q12834
Q9Y6D9,Q13257
Q13257,Q13257
Q9Y6D9,Q15013
Q9Y6D9,Q13257
Q9Y6D9,Q13257
P35813,O15169
P35813,P35222
P35813,Q92997
P35813,O15169
P01009,P01009
P01009,P01009
P01009,P01009
P01009,P01009
Q9BXY4,Q15075
O75928,P63244
P63244,O75928
P78563,Q13526
Q13526,P78563
Q13526,P78563
Q13526,P78563
P78563,Q13526
P78563,Q13526
O00308,P78563
P78563,O00308
P78563,O00308
P78563,O00308
P78563,O00308
Q13526,P78563
P78563,Q13526
P78563,Q13526
P78563,Q13526
Q13526,P78563
P78563,Q13526
P01130,Q8NBP7
P01130,Q8NBP7
Q8NBP7,P01130
Q8NBP7,P01130
Q8NBP7,P01130
Q8NBP7,P01130
Q8NBP7,P01130
Q8NBP7,P01130
Q8NBP7,P01130
Q8NBP7,P01130
P05067,P05067
P05067,P05067
P06748,P51003
P06748,Q10570
P06748,Q86U42
P06748,Q10570
P06748,O95639
P06748,Q9UKF6
P06748,Q12996
O14746,Q92900
Q96AP0,Q92900
Q9NYB0,Q15554
Q15554,Q9NYB0
Q92900,O14746
Q96AP0,Q92900
Q92900,O14746
Q96AP0,Q92900
P03372,O15054
O15054,P03372
P62714,Q9Y2T1
Q9Y2T1,P62714
Q9Y2T1,P62714
P62714,Q9Y2T1
P41236,P62136
P36873,P41236
Q16539,Q99956
P28482,Q99956
Q99956,Q16539
P47929,P47929
Q00535,P62136
P30153,P53041
P30153,P53041
P53041,Q06190
P53041,P30153
P32927,P27986
P32927,P31749
P32927,O60674
P32927,P42229
P32927,P31749
P32927,P42229
P32927,P29353
P32927,P27986
P32927,P29353
P32927,P27986
P32927,P27986
P32927,P29353
Q15172,P67775
Q15173,P67775
P67775,Q15173
Q13362,P67775
Q15172,P67775
P41236,P49841
P41236,P36873
P36873,P41236
P36873,P49841
P30154,Q06190
P30154,P67775
P18031,P05556
P18031,P05556
P18031,O60674
P18031,P06213
Q8WV28,P45985
Q8WV28,Q9Y5K6
Q8WV28,Q7L591
Q8WV28,P62993
Q8WV28,P16885
Q8WV28,Q9Y5K6
Q96B97,Q8WV28
Q86YF9,Q16537
Q86YF9,Q13362
Q86YF9,Q14738
Q86YF9,Q15172
Q86YF9,Q15173
Q86YF9,Q16537
Q86YF9,Q16537
P35222,P23470
O00743,Q8NB46
O00743,O75170
O00743,Q9UPN7
O00743,O15084
O00743,Q8N8A2
O00743,Q5H9R7
P67775,P31749
P63151,P30153
P63151,P67775
Q13131,P49593
Q13131,P54646
P54646,P49593
P54646,Q13131
P67775,P06730
Q9BUB5-3,P67775
P67775,P06730
Q9BUB5,P67775
P04275,P04275
P04275,P04275
P04275,P04275
P04275,P04275
P04275,P04275
P04275,P04275
P04275,P04275
P04275,P04275
P04275,P04275
P04275,P04275
P04275,P04275
P04275,P04275
P04275,P04275
P04275,P04275
P04275,P04275
Q9UK32,Q9UHR5
Q9H254,Q9UK32
P61960,Q9UK32
Q9UK32,Q86WZ6
Q6NUN9,Q9UK32
P23443,P05452
Q7L190,P23443
P52565,Q99643
P12956,Q99643
O75530,Q13228
Q9H8Y8,Q13228
Q9Y3C7,Q13228
Q13228,Q13595
Q13145,O60613
O60613,P12956
Q15019,Q9H9E3
Q15019,P42345
Q96RY5,Q15019
P16949,Q15019
Q92599,P01023
Q92599,Q9UMN6
Q92599,Q6IE81
Q92599,Q8NEY8
Q92599,Q99961
Q99963,Q92599
Q8TB96,Q8NC51
Q6UXH1,P50454
P50454,Q8NHQ1
Q99689,P50454
Q9Y328,P50454
Q6NZ67,Q15047
Q9Y383,Q15047
Q15047,Q06323
Q99638,Q15393
Q15393,Q8WXA3
Q8NAF0,Q15393
Q7L190,Q99961
Q99961,O14531
Q99961,Q99961
Q99963,Q99961
P63104,Q99961
Q99962,P05452
Q9NYF0,Q99962
Q9Y2H0,Q99962
Q7L190,Q99962
Q99962,O14531
Q99962,P00488
Q8IUX8,Q99962
P21266,Q99962
Q99962,P30793
Q15811,Q99962
P01871,Q99962
Q99962,Q13094
Q99962,Q6ZMI0
Q9BWN1,Q99962
Q6P0Q8,Q99962
Q99962,Q99961
Q99962,Q9UPN7
Q96B97,Q99962
Q99963,Q99962
Q8IVF5,Q99962
Q6UXF1,Q99962
Q99962,P04818
Q99962,Q9P2Y4
Q99962,Q9UK33
Q99963,Q99963
Q2QGD7,Q99962
Q9P2Y4,Q96B97
Q96B97,Q99963
Q99963,Q92529
Q8N6T7,Q9UNN5
Q8N6T7,Q12873
Q8N6T7,P51668
Q99717,P22314
Q15393,Q99717
P08670,Q8N6T7
Q16637,P01023
P04217,Q16637
Q16637,P60709
Q16637,O94805
Q9UPQ3,Q16637
Q9H324,Q16637
Q16637,P51693
Q8N6T3,Q16637
P38606,Q16637
Q16637,P06576
Q6UXH1,Q16637
Q96EN9,Q16637
Q16637,Q5T3J3
Q16637,Q5RL73
Q9Y2V2,Q16637
Q9GZT6,Q16637
Q16637,P07199
Q16637,P08572
Q16637,P29400
Q16637,O95741
Q7L5N1,Q16637
P52943,Q16637
Q9Y600,Q16637
O95865,Q16637
Q09013,Q16637
Q16637,Q9NX74
Q16637,Q96N67
O14576,Q16637
Q16637,P68104
Q16637,O75821
Q16637,Q93063
Q15910,Q16637
Q8IXL6,Q16637
Q16637,P02675
Q8NFF5,Q16637
Q16637,P04406
O60383,Q16637
P55084,Q16637
Q12766,Q16637
Q16637,P01871
Q16637,Q9BT40
Q16637,Q16891
Q16637,Q12840
Q96PQ7,Q16637
Q6P0Q8,Q16637
Q16637,Q9Y3C7
P46013,Q16637
Q9UMN6,Q16637
Q00013,Q16637
Q9BZE1,Q16637
P43246,Q16637
Q16637,P08138
Q16637,Q9NYR9
Q16637,O60551
Q16637,Q5VU43
Q16637,Q6IE81
P14618,Q16637
P51805,Q16637
P47897,Q16637
Q16637,Q06323
Q09028,Q16637
P26373,Q16637
P15880,Q16637
Q16637,P19793
Q16637,Q9BRK5
Q9P283,Q16637
Q15047,Q16637
O14893,Q16637
Q8IY18,Q16637
Q9HB58,Q16637
P50224,Q16637
Q16637,P55854
Q15572,Q16637
Q16637,Q04724
P62328,Q16637
Q16637,P04637
Q16637,Q8IZ69
Q16637,Q71U36
Q13509,Q16637
Q16637,Q13432
Q13107,Q16637
Q16637,Q9BV38
Q6P4I2,Q16637
Q16637,O95785
Q16637,Q05516
Q16637,Q8TF32
Q2QGD7,Q16637
P43243,O00161
O75558,O00161
O00161,Q6VEQ5
P37840,P04217
P37840,P51693
P37840,P11802
P37840,Q96N67
P68104,P37840
O75821,P37840
P37840,P04406
P37840,Q5VU43
P37840,Q9BRK5
O95149,Q16643
Q6ZN04,O95149
Q9BV68,O95149
Q9Y343,P63104
P12956,P09486
Q8NAF0,P09486
Q9BY42,O43597
Q8IW50,O43597
P52943,O43597
Q14194,O43597
P04080,O43597
O43597,P07858
P50570,O43597
P35555,O43597
P55055,O43597
P53384,O43597
P21912,O43597
Q9P283,O43597
O43597,Q8IWV7
Q05516,O43597
Q14584,O43597
Q12830,Q13501
Q8NEY8,Q13501
Q13501,Q13501
P0CG48,Q13501
P12931,Q14194
Q6UXH1,P10124
Q8NHQ1,P10124
Q6PGN9,P10124
P10124,Q5T4S7
P62879,P42229
O95865,Q13188
P32456,Q13188
Q92945,Q13188
Q00013,Q13188
Q9H814,Q13188
Q13188,P47897
Q96PX6,Q93045
Q8NHQ1,Q93045
Q93045,Q96D09
P08138,Q93045
P13196,P61956
Q12873,P61956
P61956,Q15047
P08670,P61956
Q5T3J3,P63272
Q9Y328,P63272
P63272,O00151
Q15527,Q9Y639
Q15527,P46777
Q9NQX6,Q15527
Q9H5I1,Q5T3J3
Q8NHQ1,Q9H5I1
Q8IXL6,Q9H5I1
O60318,Q9H5I1
Q9NS23,Q9H5I1
P29353,Q9H5I1
P20366,Q6UXH1
P20366,P07199
P20366,P12956
Q5T3J3,Q9H5J8
Q9H5J8,Q8NHQ1
O95865,Q9H5J8
Q9H5J8,Q15910
Q9H5J8,Q9UNN5
Q8IXL6,Q9H5J8
Q99689,Q9H5J8
P54257,Q9H5J8
P08238,Q9H5J8
Q9H5J8,Q16891
Q8WYH8,Q9H5J8
Q8TB96,Q9H5J8
Q9H5J8,O60318
Q8N5V2,Q9H5J8
Q9H5J8,P21246
Q9H5J8,Q969Q0
Q12824,Q9H5J8
P62328,Q9H5J8
Q9H5J8,P51668
P01023,Q15583
P21980,Q13153
Q99595,Q71U36
P04217,P04183
P01023,P04183
P04183,Q13685
Q8TB40,P04183
P04183,P60709
P04183,O94805
P42025,P04183
Q9H324,P04183
P35611,P04183
Q9UPQ3,P04183
P13196,P04183
P02768,P04183
P51693,P04183
Q8N6T3,P04183
O43681,P04183
P04183,Q8NAA4
P06576,P04183
P38606,P04183
P04183,P54252-1
P04183,Q6UXH1
P04183,Q9UKR5
Q86XA0,P04183
Q96EN9,P04183
P04183,Q5T3J3
Q5RL73,P04183
Q9Y2V2,P04183
Q96NT0,P04183
P04183,Q9GZT6
P11802,P04183
P04183,P07199
P05060,P04183
P05452,P04183
P13942,P04183
P08572,P04183
P29400,P04183
Q7L5N1,P04183
P04183,O95741
Q5TA45,P04183
P04183,P52943
Q14194,P04183
Q9Y600,P04183
Q9NYF0,P04183
Q5D0E6,P04183
O95865,P04183
P04183,O75398
Q09013,P04183
Q96N67,P04183
P04183,Q9NX74
P04183,O14576
P68104,P04183
O75821,P04183
Q14240,P04183
P04183,P56537
Q93063,P04183
Q15910,P04183
P04183,P00488
P04183,Q9UNN5
Q8IXL6,P04183
Q75N90,P04183
P04183,P02675
Q8NFF5,P04183
P19883,P04183
P04406,P04183
O60383,P04183
P04183,P31150
P04183,P16278
P04183,P55084
P04183,Q15034
Q12766,P04183
P04183,Q96EW2
P04183,Q9Y5U9
P01871,P04183
P04183,Q16891
P04183,Q9BT40
Q15811,P04183
P04183,Q15652
O15054,P04183
O75037,P04183
P04183,Q12840
Q8NBE8,P04183
Q96PQ7,P04183
B4DNA4,P04183
Q6P0Q8,P04183
Q9Y3C7,P04183
P04183,P46013
P04183,Q9UMN6
Q00013,P04183
O15442,P04183
Q9Y605,P04183
Q9BZE1,P04183
P43246,P04183
Q15784,P04183
P08138,P04183
P04183,Q9NYR9
P04183,O60551
P04183,Q9UHY1
P11926,P04183
P04183,Q9BRP4
Q5VU43,P04183
Q6IE81,P04183
P14618,P04183
Q8IV08,P04183
P51805,P04183
P60510,P04183
P04183,P04070
P04183,Q06323
P04183,P29074
P04183,Q15262
P47897,P04183
Q09028,P04183
Q9NPB8,P04183
P27694,P04183
P26373,P04183
P04183,P15880
Q9Y265,P04183
P19793,P04183
P04183,Q9BRK5
Q9P283,P04183
P04183,Q14141
Q15047,P04183
P04183,Q8IY18
Q13596,P04183
P04183,Q9HB58
P50224,P04183
P55854,P04183
Q15572,P04183
Q8WW35,P04183
Q96J01,P04183
Q8IVF5,P04183
P04183,P04183
P04183,Q04724
P04183,P62328
P04183,P04637
Q7Z4K8,P04183
P04183,Q8IZ69
P49815,P04183
Q5R3I4,P04183
P04183,Q71U36
P04183,Q13885
P04183,Q13509
P29597,P04183
Q13432,P04183
Q13107,P04183
P04183,Q9BV38
P04183,Q8WVS4
Q6P4I2,P04183
Q9NV06,P04183
O95785,P04183
Q05516,P04183
Q8TF32,P04183
Q2QGD7,P04183
Q04724,Q6ZU52
P01023,Q92956
Q16760,Q92956
Q92956,Q14919
P63167,Q92956
Q92956,O14732
Q8TB96,Q92956
Q9P2H0,Q92956
Q92956,Q14703
O75306,Q92956
P29622,Q92956
Q9NRR5,Q92956
Q6P4I2,Q92956
Q92956,P10074
O75509,P43243
O75509,O75558
Q6VEQ5,O75509
O14788,Q8TAM1
Q8TBF2,O14788
O14788,O95865
O14788,P68104
O14788,Q15910
O14788,Q9P2H0
O14788,P61968
O14788,Q14703
O14788,O75448
O14788,Q9H814
O14788,P53350
O14788,O95248
O14788,Q16560
O14788,Q9NYL9
O14788,Q8IZ69
O14788,Q86WB0
Q8IUR7,P13805
P13805,Q6QNY1
P13805,Q9H6R7
P13805,Q12873
P13805,P17844
P26641,P13805
Q9UNN5,P13805
P06241,P13805
P13805,P54257
Q9UGU5,P13805
Q9Y328,P13805
P13805,P08238
Q16891,P13805
Q92993,P13805
P13805,Q6PKG0
P13805,P56192
O15069,P13805
P13805,Q9UJ70
Q969R2,P13805
P13725,P13805
P13805,P42356
P13805,O94979
P29622,P13805
Q99963,P13805
P13805,Q13573
